접수부서,접수완료일시,경찰청,사건상태,사건종별,신고자성별,발생지점,경도,위도,동일사건발생,접수완료일시_연도
대전청,2020-12-30 08:16:21,대전청,종결요청,교통불편,남성,대전광역시 유성구 원내동(행정:진잠동) 838,127.332171,36.301928,,2020
충남청,2020-12-29 12:08:22,충남청,종결요청,교통불편,남성,충청남도 공주시 사곡면 신영리(행정:사곡면) 산34,127.011577,36.48618,,2020
충남청,2020-12-29 17:40:53,충남청,종결요청,교통불편,남성,충청남도 예산군 예산읍 예산리(행정:예산읍) 547-2,126.84853,36.680451,,2020
충남청,2020-12-29 18:41:03,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 새롬동(행정:새롬동) 341-95,127.251358,36.484395,Y,2020
충남청,2020-12-30 07:26:26,충남청,종결요청,교통사고,남성,충청남도 서천군 서천읍 군사리(행정:서천읍) 118-4,126.701049,36.072827,,2020
충남청,2020-12-29 12:08:42,충남청,종결요청,교통사고,남성,충청남도 보령시 대천동(행정:대천2동) 618-69,126.59675,36.348934,,2020
대전청,2020-12-29 12:17:47,대전청,종결요청,교통사고,여성,대전광역시 동구 홍도동(행정:홍도동) 68-22,127.42926,36.346328,,2020
충남청,2020-12-29 12:24:34,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성거읍 오색당리(성거읍) 162-40,127.18908449,36.89618968,Y,2020
충남청,2020-12-29 17:47:47,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 대평동(대평동) 77-45,127.28181384,36.47014565,,2020
충남청,2020-12-29 18:34:05,충남청,종결요청,교통사고,불상,충청남도 태안군 남면 원청리(행정:남면) 508-5,126.30766,36.640008,Y,2020
대전청,2020-12-29 18:45:35,대전청,종결요청,교통사고,남성,대전광역시 중구 대흥동(행정:대흥동) 458-1,127.424455,36.325358,,2020
대전청,2020-12-29 18:46:42,대전청,종결요청,교통사고,남성,대전광역시 동구 가양동(가양1동) 182-2,127.44774935,36.34261001,,2020
대전청,2020-12-29 18:50:30,대전청,종결요청,교통사고,남성,대전광역시 동구 판암동(판암1동) 440-3,127.4522222,36.3175,,2020
충남청,2020-12-29 17:43:28,세종청,종결요청,교통사고,불상,세종특별자치시 세종시 대평동(대평동) 77-47,127.28188402,36.46998767,,2020
대전청,2020-12-29 18:16:58,대전청,종결요청,교통사고,남성,대전광역시 중구 은행동(은행선화동) 145-1,127.4272031,36.32760187,,2020
대전청,2020-12-30 08:04:36,대전청,종결요청,교통사고,여성,대전광역시 중구 문화동(행정:문화1동) 311-46,127.406176,36.317735,,2020
충남청,2020-12-29 15:12:06,충남청,종결요청,교통사고,남성,충청남도 공주시 신관동(신관동) 22-170,127.14652207,36.47352159,,2020
충남청,2020-12-29 17:46:35,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 대평동(대평동) 77-45,127.28178548,36.47011796,,2020
충남청,2020-12-29 18:13:08,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 대평동(대평동) 610,127.2781471,36.47311741,,2020
충남청,2020-12-29 18:13:13,충남청,종결요청,교통불편,남성,충청남도 천안시 동남구 수신면 신풍리(행정:수신면) 609,127.265692,36.73844,,2020
충남청,2020-12-31 14:31:59,충남청,종결요청,교통사고,남성,충청남도 금산군 금산읍 중도리(행정:금산읍) 232-23,127.495288,36.105722,,2020
충남청,2020-12-31 15:04:31,충남청,종결요청,교통사고,남성,충청남도 논산시 내동(행정:취암동) 367-1,127.09674099,36.187745,,2020
대전청,2020-12-31 15:03:35,충남청,종결요청,교통사고,불상,대전광역시 유성구 화암동(행정:신성동) 20-2,127.38140519,36.41137969,Y,2020
충남청,2020-12-31 15:31:56,충남청,종결요청,교통사고,남성,충청남도 홍성군 홍성읍 오관리(행정:홍성읍) 378-3,126.667911,36.600215,,2020
충남청,2020-12-31 15:51:47,충남청,종결요청,교통사고,남성,충청남도 아산시 둔포면 석곡리(둔포면) 1826,127.046349,36.921283,Y,2020
대전청,2020-12-29 13:37:52,대전청,종결요청,교통사고,여성,대전광역시 서구 변동(행정:변동) 12-31,127.38075,36.32723299,,2020
대전청,2020-12-31 19:09:16,대전청,종결요청,교통사고,여성,대전광역시 대덕구 비래동(비래동) 47,127.45603227,36.35472538,,2020
대전청,2020-12-31 19:13:31,대전청,종결요청,교통사고,남성,대전광역시 유성구 장대동(행정:온천2동) 211-6,127.33104999,36.35835706,,2020
충남청,2020-12-31 14:37:54,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 불당동(행정:불당동) 682,127.10951,36.81211,,2020
대전청,2020-12-31 15:46:40,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(둔산2동) 928,127.39023499,36.35771144,,2020
대전청,2020-12-31 15:49:59,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(둔산2동) 1038 ,127.37819152,36.35186489,Y,2020
충남청,2020-12-31 19:13:30,충남청,종결요청,교통사고,남성,충청남도 금산군 진산면 읍내리(행정:진산면) 556-5,127.369045,36.143601,Y,2020
대전청,2020-12-31 19:10:12,대전청,종결요청,교통불편,여성,대전광역시 서구 갈마동(갈마1동) 264-7,127.37150098,36.35499919,,2020
충남청,2020-12-31 20:14:39,충남청,종결요청,교통사고,남성,충청남도 논산시 취암동(행정:취암동) 1065-5,127.092846,36.200565,,2020
대전청,2020-12-31 15:52:12,대전청,종결요청,교통사고,남성,대전광역시 유성구 봉명동(온천1동) 669,127.3544444,36.3583333,,2020
대전청,2020-12-31 19:28:47,대전청,종결요청,교통위반,여성,대전광역시 중구 오류동(행정:오류동) 108-6,127.40382771,36.32456752,,2020
대전청,2020-12-31 20:34:26,대전청,종결요청,교통사고,남성,대전광역시 대덕구 송촌동(행정:송촌동) 465-7,127.439286,36.364604,,2020
세종청,2020-12-31 14:27:48,세종청,종결요청,교통불편,불상,세종특별자치시 세종시 종촌동(종촌동) 690-2,127.24741766,36.50211935,,2020
충남청,2020-12-29 10:15:54,충남청,종결요청,교통사고,불상,충청남도 예산군 예산읍 발연리(행정:예산읍) 90-1,126.83448,36.6954,,2020
충남청,2020-12-31 19:42:46,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 입장면 연곡리(입장면) 303-1,127.1841073,36.95289016,,2020
대전청,2020-12-31 14:52:51,대전청,종결요청,교통사고,여성,대전광역시 대덕구 오정동(오정동) 60-24,127.41046093,36.35838044,,2020
대전청,2020-12-31 15:11:48,대전청,종결요청,교통불편,불상,대전광역시 대덕구 오정동(오정동) 78-9,127.407525,36.355659,,2020
대전청,2020-12-31 15:53:25,대전청,종결요청,교통불편,남성,대전광역시 서구 도마동(행정:도마1동) 144-14,127.37942949,36.31511608,Y,2020
대전청,2020-12-31 19:36:09,대전청,종결요청,교통위반,남성,대전광역시 동구 가오동(효동) 388-47,127.45089522,36.30750165,,2020
충남청,2020-12-31 14:35:02,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 189-4,127.292714,36.580551,,2020
대전청,2020-12-31 15:46:54,대전청,종결요청,교통사고,남성,대전광역시 동구 천동(효동) 529,127.44752111,36.31419929,,2020
충남청,2020-12-31 15:49:09,충남청,종결요청,교통위반,남성,충청남도 보령시 명천동(행정:대천4동) 414-6,126.603583,36.340824,,2020
충남청,2020-12-31 15:52:08,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성환읍 율금리(행정:성환읍) 478-4,127.110706,36.904821,,2020
대전청,2020-12-31 19:46:05,대전청,종결요청,교통불편,남성,대전광역시 서구 괴정동(괴정동) 423-19,127.38925391,36.34006701,,2020
충남청,2020-12-31 19:47:38,충남청,종결요청,교통사고,남성,충청남도 금산군 금산읍 상리(금산읍) 358-26,127.4833333,36.11,,2020
충남청,2020-12-31 19:48:49,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 어진동(도담동) 658,127.26600494,36.49570366,,2020
충남청,2020-12-31 20:35:14,충남청,종결요청,음주운전,남성,충청남도 보령시 동대동(행정:대천3동) 1817,126.603889,36.346407,,2020
충남청,2020-12-31 19:45:34,충남청,종결요청,교통사고,남성,충청남도 홍성군 서부면 이호리(행정:서부면) 596-5,126.51138,36.562068,,2020
대전청,2020-12-31 19:47:40,대전청,종결요청,교통사고,남성,대전광역시 유성구 관평동(행정:관평동) 1380,127.38899211,36.43410153,Y,2020
충남청,2020-12-31 14:44:06,충남청,종결요청,음주운전,여성,충청남도 천안시 서북구 직산읍 군서리(직산읍) 283,127.156753,36.895585,,2020
대전청,2020-12-31 15:17:41,대전청,종결요청,교통사고,남성,대전광역시 대덕구 오정동(오정동) 706-4,127.4054553,36.3569386,,2020
대전청,2020-12-31 15:18:46,대전청,종결요청,교통사고,여성,대전광역시 동구 자양동(행정:자양동) 199-2,127.447991,36.34118,,2020
대전청,2020-12-29 10:09:36,대전청,종결요청,교통사고,남성,대전광역시 대덕구 비래동(행정:비래동) 138-12,127.450452,36.356049,,2020
대전청,2020-12-31 15:46:06,대전청,종결요청,교통사고,남성,대전광역시 서구 정림동(행정:정림동) ,127.368432,36.301916,,2020
충남청,2020-12-31 20:08:55,충남청,종결요청,교통위반,남성,충청남도 천안시 동남구 삼룡동(청룡동) 238-9,127.16488322,36.79052834,Y,2020
대전청,2020-12-31 15:02:41,대전청,종결요청,교통사고,남성,대전광역시 서구 둔산동(행정:둔산1동) 1413,127.387264,36.35101,,2020
충남청,2020-12-31 15:01:05,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성성동(부성2동) 510,127.111014,36.841452,,2020
대전청,2020-12-31 15:14:33,대전청,종결요청,교통사고,남성,대전광역시 중구 대흥동(행정:대흥동) 509-1,127.4201298,36.32375724,,2020
대전청,2020-12-31 15:54:09,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(둔산2동) 932,127.38682881,36.35764187,,2020
대전청,2020-12-31 15:58:40,대전청,종결요청,교통사고,남성,대전광역시 동구 비룡동(대청동) 417-1,127.4713889,36.3466667,,2020
대전청,2020-12-31 16:00:24,대전청,종결요청,교통사고,여성,대전광역시 동구 비룡동(대청동) 198-2,127.477136,36.345813,,2020
대전청,2020-12-31 16:01:33,대전청,종결요청,교통사고,남성,대전광역시 동구 가양동(행정:가양2동) 29-5,127.447764,36.352811,,2020
대전청,2020-12-31 16:05:13,대전청,종결요청,교통불편,남성,대전광역시 대덕구 오정동(오정동) 44-47,127.40562216,36.35680378,,2020
대전청,2020-12-31 16:07:20,대전청,종결요청,교통사고,남성,대전광역시 중구 대사동(행정:대사동) 247-42,127.421496,36.31745,,2020
충남청,2020-12-31 20:21:08,충남청,종결요청,교통사고,남성,충청남도 논산시 연산면 송정리(행정:연산면) 118-3,127.225425,36.216087,,2020
충남청,2020-12-31 20:21:38,충남청,종결요청,교통사고,남성,충청남도 예산군 신암면 두곡리(행정:신암면) ,126.824282,36.743696,,2020
충남청,2020-12-31 14:54:37,충남청,종결요청,교통사고,남성,충청남도 아산시 염치읍 방현리(행정:염치읍) 301-5,127.007306,36.818933,,2020
대전청,2020-12-31 15:25:10,대전청,종결요청,교통위반,남성,대전광역시 중구 선화동(은행선화동) 74-3,127.419713,36.333987,,2020
대전청,2020-12-29 13:06:39,대전청,종결요청,교통사고,남성,대전광역시 중구 용두동(행정:용두동) 39,127.41215,36.32564,,2020
충남청,2020-12-29 13:24:10,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 백석동(백석동) 936,127.11451835,36.82982089,,2020
대전청,2020-12-29 13:35:44,대전청,종결요청,교통사고,남성,대전광역시 대덕구 신일동(행정:목상동) 1684-26,127.407307,36.445033,,2020
대전청,2020-12-31 14:39:51,대전청,종결요청,교통사고,남성,대전광역시 서구 갈마동(행정:갈마1동) 265-1,127.369404,36.353938,,2020
대전청,2020-12-29 09:52:19,대전청,종결요청,교통사고,남성,대전광역시 대덕구 신일동(행정:목상동) 1673-20,127.40075361,36.44016954,,2020
충남청,2020-12-29 09:51:45,충남청,종결요청,교통사고,불상,충청남도 보령시 동대동(행정:대천3동) 566-14,126.610401,36.348231,,2020
충남청,2020-12-29 13:29:37,충남청,종결요청,음주운전,남성,충청남도 아산시 탕정면 용두리(탕정면) 33-10,127.052636,36.826569,,2020
충남청,2020-12-29 13:39:16,충남청,종결요청,교통사고,남성,충청남도 서산시 부석면 칠전리(부석면) 386-3,126.388865,36.672814,,2020
충남청,2020-12-31 19:57:10,충남청,종결요청,교통사고,남성,충청남도 홍성군 홍성읍 오관리(홍성읍) 841-8,126.65297922,36.59809993,,2020
충남청,2020-12-31 19:57:50,충남청,종결요청,교통사고,남성,충청남도 당진시 석문면 통정리(석문면) 1745,126.590013,36.979381,Y,2020
충남청,2020-12-31 15:07:56,충남청,종결요청,교통사고,남성,충청남도 공주시 옥룡동(행정:옥룡동) 257-4,127.128674,36.454786,,2020
충남청,2020-12-31 15:20:05,충남청,종결요청,교통불편,남성,충청남도 아산시 모종동(온양3동) 731,127.02391868,36.77673622,,2020
대전청,2020-12-29 10:07:20,대전청,종결요청,교통위반,남성,대전광역시 중구 은행동(은행선화동) 149-1,127.42674137,36.32822245,,2020
충남청,2020-12-29 13:01:05,충남청,종결요청,교통불편,남성,충청남도 아산시 온천동(행정:온양1동) 85-12,127.00459066,36.78218994,,2020
충남청,2020-12-31 15:07:13,충남청,종결요청,교통사고,남성,충청남도 예산군 예산읍 석양리(행정:예산읍) ,126.830393,36.704478,,2020
충남청,2020-12-29 09:55:23,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 백석동(행정:백석동) ,127.11195,36.822689,,2020
충남청,2020-12-29 09:55:29,충남청,종결요청,음주운전,남성,충청남도 논산시 채운면 화산리(채운면) 181-5,127.06567459,36.17890374,Y,2020
충남청,2020-12-29 12:46:50,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 청당동(청룡동) 408-11,127.1458894,36.7829534,,2020
충남청,2020-12-29 13:03:55,충남청,종결요청,교통위반,남성,충청남도 당진시 송악읍 반촌리(송악읍) 25-15,126.71120743,36.89574506,,2020
충남청,2020-12-29 13:10:14,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 입장면 가산리(입장면) 416-2,127.18935713,36.93916223,,2020
충남청,2020-12-31 19:12:12,충남청,종결요청,교통사고,남성,충청남도 아산시 둔포면 둔포리(둔포면) 363-3,127.04139732,36.91796419,,2020
대전청,2020-12-31 19:07:55,대전청,종결요청,교통위반,남성,대전광역시 동구 천동(효동) 540,127.44280687,36.31582541,,2020
충남청,2020-12-31 19:39:24,충남청,종결요청,교통사고,여성,충청남도 논산시 취암동(취암동) 959,127.089951,36.192688,,2020
충남청,2020-12-31 19:37:06,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 다가동(일봉동) 567,127.14343806,36.80295204,,2020
대전청,2020-12-31 19:40:19,대전청,종결요청,교통사고,불상,대전광역시 서구 둔산동(둔산2동) 970,127.37653905,36.35352277,,2020
충남청,2020-12-29 10:09:29,충남청,종결요청,교통불편,남성,충청남도 부여군 부여읍 구아리(행정:부여읍) 259,126.91080066,36.27996573,,2020
대전청,2020-12-31 20:09:12,대전청,종결요청,교통사고,남성,대전광역시 동구 용전동(행정:용전동) 66-5,127.43833102,36.35327802,,2020
대전청,2020-12-29 11:26:20,대전청,종결요청,교통사고,여성,대전광역시 서구 관저동(관저2동) 1433,127.340951,36.302621,,2020
충남청,2020-12-31 02:20:32,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 성남면 신사리(성남면) 산56-6,127.241142,36.742905,Y,2020
충남청,2020-12-31 04:34:20,충남청,종결요청,교통위반,여성,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 1367,127.116283,36.800302,Y,2020
대전청,2020-12-30 01:55:52,대전청,종결요청,음주운전,불상,대전광역시 유성구 봉명동(온천1동) 697,127.35460606,36.35787828,,2020
충남청,2020-12-29 10:31:55,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 수신면 신풍리(수신면) 153-7,127.27032423,36.74474001,,2020
충남청,2020-12-29 10:33:11,충남청,종결요청,교통사고,불상,충청남도 홍성군 서부면 궁리(행정:서부면) 1019-6,126.457533,36.595911,,2020
충남청,2020-12-30 01:28:30,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 입장면 용정리(입장면) 363-5,127.188766,36.918734,,2020
충남청,2020-12-30 09:24:49,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 어진동(행정:도담동) ,127.261273,36.499143,,2020
충남청,2020-12-29 11:25:52,충남청,종결요청,교통사고,남성,충청남도 보령시 대천동(행정:대천2동) 331-7,126.593528,36.350434,Y,2020
대전청,2020-12-31 05:02:21,대전청,종결요청,교통사고,남성,대전광역시 대덕구 와동(행정:회덕동) 240-1,127.424538,36.413251,Y,2020
충남청,2020-12-31 05:59:00,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 1367,127.116283,36.800302,Y,2020
대전청,2020-12-31 07:15:12,대전청,종결요청,교통사고,여성,대전광역시 중구 대사동(대사동) 248-226,127.4150687,36.32003975,,2020
충남청,2020-12-31 07:17:29,세종청,종결요청,교통불편,불상,세종특별자치시 세종시 종촌동(종촌동) 690-2,127.24738834,36.50213402,,2020
충남청,2020-12-30 00:50:49,충남청,종결요청,교통위반,불상,충청남도 보령시 웅천읍 노천리(웅천읍) 478,126.57111632,36.2238749,,2020
대전역지구대,2020-12-29 11:21:58,대전청,종결요청,교통사고,남성,대전광역시 동구 정동(행정:중앙동) ,127.433121,36.332052,,2020
충남청,2020-12-29 11:18:48,충남청,종결요청,음주운전,남성,충청남도 논산시 채운면 야화리(채운면) 307-6,127.042015,36.168666,,2020
충남청,2020-12-29 11:20:12,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 565,127.1235,36.7998,,2020
충남청,2020-12-31 07:22:26,충남청,종결요청,음주운전,남성,충청남도 논산시 연산면 연산리(연산면) 104-1,127.21984342,36.21055993,,2020
충남청,2020-12-31 07:23:45,세종청,종결요청,교통불편,남성,세종특별자치시 세종시 전의면 읍내리(전의면) 101-1,127.19396,36.681417,,2020
대전청,2020-12-29 10:41:13,대전청,종결요청,교통사고,여성,대전광역시 대덕구 석봉동(행정:석봉동) 181-1,127.425953,36.44615,,2020
충남청,2020-12-29 11:09:09,충남청,종결요청,교통사고,남성,충청남도 서산시 읍내동(행정:부춘동) 727-7,126.442219,36.782299,,2020
충남청,2020-12-29 11:13:16,충남청,종결요청,교통사고,남성,충청남도 부여군 은산면 나령리(행정:은산면) 237-17,126.7859,36.350741,,2020
충남청,2020-12-29 10:47:47,충남청,종결요청,교통사고,남성,충청남도 아산시 둔포면 둔포리(둔포면) 343-6,127.04595834,36.92184621,,2020
충남청,2020-12-29 10:47:40,충남청,종결요청,교통사고,남성,충청남도 공주시 신관동(행정:신관동) 272-10,127.142998,36.474969,,2020
충남청,2020-12-31 02:00:36,충남청,종결요청,음주운전,남성,충청남도 당진시 신평면 거산리(행정:신평면) ,126.75376,36.884346,,2020
대전청,2020-12-31 05:28:23,대전청,종결요청,교통사고,남성,대전광역시 대덕구 와동(회덕동) 241-1,127.42416489,36.41310193,Y,2020
대전청,2020-12-31 07:27:47,대전청,종결요청,교통사고,남성,대전광역시 서구 가장동(가장동) 26-9,127.390085,36.329233,,2020
충남청,2020-12-31 04:00:19,충남청,종결요청,교통사고,남성,충청남도 아산시 배방읍 장재리(배방읍) 1903,127.109456,36.785252,,2020
대전청,2020-12-29 10:28:22,대전청,종결요청,교통사고,여성,대전광역시 서구 관저동(행정:관저2동) 1564-4,127.338242,36.295159,,2020
대전청,2020-12-29 10:29:21,대전청,종결요청,교통사고,남성,대전광역시 대덕구 법동(법1동) 369,127.42413508,36.3715003,,2020
대전청,2020-12-31 03:35:37,대전청,종결요청,교통사고,불상,대전광역시 서구 도안동(가수원동) 1516,127.34796198,36.3296607,Y,2020
충남청,2020-12-31 06:54:11,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 쌍용동(행정:쌍용1동) 388-2,127.13056,36.795997,,2020
충남청,2020-12-31 07:13:52,충남청,종결요청,교통사고,남성,충청남도 아산시 탕정면 용두리(탕정면) 33-10,127.05241113,36.82653521,,2020
대전청,2020-12-29 10:59:39,대전청,종결요청,교통사고,여성,대전광역시 동구 용운동(용운동) 401-4,127.45960791,36.32378021,,2020
대전청,2020-12-31 03:37:42,대전청,종결요청,교통불편,여성,대전광역시 서구 내동(행정:내동) 185-2,127.372265,36.332524,,2020
대전청,2020-12-31 06:23:22,대전청,종결요청,교통불편,남성,대전광역시 중구 용두동(행정:용두동) ,127.41015,36.324414,,2020
충남청,2020-12-30 02:46:48,충남청,종결요청,교통불편,남성,충청남도 보령시 동대동(행정:대천3동) 1204,126.604019,36.350532,,2020
대전청,2020-12-30 09:06:48,대전청,종결요청,교통사고,여성,대전광역시 서구 정림동(행정:정림동) 290-1,127.36278,36.29801,,2020
충남청,2020-12-29 10:42:34,충남청,종결요청,교통사고,남성,충청남도 태안군 이원면 당산리(이원면) 산234,126.294708,36.889011,,2020
충남청,2020-12-29 10:44:41,충남청,종결요청,교통사고,여성,충청남도 보령시 죽정동(대천1동) 740-13,126.5975,36.3583333,,2020
대전청,2020-12-29 11:30:33,대전청,종결요청,교통사고,남성,대전광역시 대덕구 중리동(행정:중리동) 118-3,127.434482,36.362351,Y,2020
대전청,2020-12-31 03:45:44,대전청,종결요청,교통위반,불상,대전광역시 서구 내동(내동) 160-20,127.37104489,36.33423455,,2020
충남청,2020-12-31 07:32:33,충남청,종결요청,교통사고,불상,충청남도 아산시 음봉면 송촌리(음봉면) 161-2,127.04206345,36.84291489,,2020
충남청,2020-12-30 09:01:16,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 소정면 대곡리(소정면) 339-4,127.16376905,36.72772444,,2020
충남청,2020-12-30 09:02:10,충남청,종결요청,교통불편,여성,충청남도 서천군 서천읍 삼산리(서천읍) 816-5,126.70536518,36.07008934,,2020
충남청,2020-12-30 09:22:14,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 청당동(청룡동) 159-1,127.1525,36.7819444,,2020
대전청,2020-12-30 09:17:10,대전청,종결요청,교통사고,남성,대전광역시 동구 용전동(용전동) 44-3,127.43353128,36.35798693,,2020
대전청,2020-12-29 11:52:46,대전청,종결요청,교통사고,남성,대전광역시 유성구 관평동(행정:관평동) 799,127.391505,36.426579,,2020
충남청,2020-12-31 02:26:50,충남청,종결요청,교통사고,불상,충청남도 천안시 서북구 성정동(행정:성정2동) 1196,127.13549,36.828287,,2020
대전청,2020-12-30 09:32:30,대전청,종결요청,교통사고,남성,대전광역시 중구 오류동(행정:오류동) 177-36,127.405845,36.326136,,2020
대전청,2020-12-30 09:33:56,대전청,종결요청,교통사고,남성,대전광역시 서구 도안동(가수원동) 1558,127.33872724,36.32938617,,2020
대전청,2020-12-31 05:25:32,대전청,종결요청,교통사고,남성,대전광역시 중구 산성동(행정:산성동) 759-33,127.388097,36.312832,,2020
대전청,2020-12-31 17:36:18,대전청,종결요청,교통불편,남성,대전광역시 서구 갈마동(행정:갈마1동) 407-1,127.37103749,36.34245705,,2020
대전청,2020-12-31 17:07:49,대전청,종결요청,교통불편,남성,대전광역시 서구 탄방동(탄방동) 784,127.38932534,36.34501163,,2020
대전청,2020-12-31 17:11:13,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(행정:둔산2동) 948,127.382486,36.358104,,2020
대전청,2020-12-31 17:11:16,대전청,종결요청,교통불편,남성,대전광역시 대덕구 오정동(행정:오정동) ,127.403651,36.357021,,2020
충남청,2020-12-31 17:17:32,충남청,종결요청,교통불편,남성,충청남도 천안시 서북구 쌍용동(행정:쌍용1동) 382-9,127.13027625,36.79808397,,2020
충남청,2020-12-31 16:48:19,충남청,종결요청,교통불편,남성,충청남도 아산시 방축동(행정:온양4동) ,126.989267,36.784803,,2020
대전청,2020-12-31 17:15:01,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(둔산2동) 1366,127.37956707,36.35363608,Y,2020
대전청,2020-12-31 17:15:53,대전청,종결요청,교통사고,남성,대전광역시 중구 목동(목동) 363,127.407937,36.335421,,2020
대전청,2020-12-31 17:41:46,대전청,종결요청,교통불편,남성,대전광역시 서구 월평동(월평2동) 1502-4,127.37954485,36.3578379,,2020
대전청,2020-12-31 17:42:02,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(행정:둔산2동) 1375,127.381042,36.357688,,2020
충남청,2020-12-30 09:31:27,세종청,종결요청,교통불편,남성,세종특별자치시 세종시 전의면 관정리(행정:전의면) 274-3,127.210248,36.702175,,2020
충남청,2020-12-30 09:37:12,충남청,종결요청,교통사고,남성,충청남도 보령시 남포면 양기리(남포면) 43,126.57122957,36.26839822,,2020
충남청,2020-12-31 16:09:42,세종청,종결요청,교통불편,불상,세종특별자치시 세종시 어진동(도담동) 658,127.2660398,36.4956431,,2020
충남청,2020-12-31 17:38:01,충남청,종결요청,음주운전,남성,충청남도 천안시 동남구 청당동(청룡동) 22-22,127.15858989,36.78128798,,2020
충남청,2020-12-31 17:39:26,충남청,종결요청,교통위반,남성,충청남도 천안시 동남구 다가동(행정:일봉동) 368-8,127.142,36.801063,,2020
충남청,2020-12-31 17:40:57,충남청,종결요청,교통사고,남성,충청남도 태안군 소원면 모항리(소원면) 766-27,126.14027739,36.75465345,,2020
대전청,2020-12-31 16:16:43,대전청,종결요청,교통불편,여성,대전광역시 중구 오류동(오류동) 116-9,127.40405753,36.32432101,,2020
충남청,2020-12-31 16:29:54,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 전의면 신정리(행정:전의면) 640,127.21756,36.69585,,2020
충남청,2020-12-31 16:53:10,충남청,종결요청,교통불편,남성,충청남도 태안군 안면읍 정당리(안면읍) 1049-5,126.3500905,36.55108452,,2020
대전청,2020-12-30 10:06:27,대전청,종결요청,교통사고,남성,대전광역시 서구 정림동(정림동) 639,127.36457445,36.30345768,,2020
충남청,2020-12-31 16:11:09,충남청,종결요청,음주운전,여성,충청남도 천안시 서북구 불당동(불당동) 465-12 ,127.11207459,36.80193462,,2020
대전청,2020-12-31 16:20:24,대전청,종결요청,교통불편,남성,대전광역시 대덕구 오정동(행정:오정동) ,127.405262,36.356716,,2020
충남청,2020-12-31 16:33:56,충남청,종결요청,교통사고,여성,충청남도 태안군 이원면 포지리(이원면) 415-4,126.27522469,36.85585856,,2020
대전청,2020-12-31 17:16:55,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(둔산2동) 1375,127.37958956,36.35757927,,2020
대전청,2020-12-31 17:18:23,대전청,종결요청,교통불편,여성,대전광역시 서구 둔산동(둔산2동) 1531-1,127.37939614,36.35591597,,2020
충남청,2020-12-31 17:21:02,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 목천읍 신계리(행정:목천읍) 170-5,127.213136,36.775945,,2020
대전청,2020-12-30 10:42:02,대전청,종결요청,교통사고,여성,대전광역시 서구 관저동(행정:관저1동) 1643,127.343712,36.307027,,2020
충남청,2020-12-31 16:16:20,충남청,종결요청,교통사고,여성,충청남도 천안시 서북구 성정동(행정:성정2동) 627-15,127.139926,36.82435,,2020
대전청,2020-12-31 16:22:53,대전청,종결요청,교통불편,남성,대전광역시 대덕구 오정동(오정동) 44-47,127.40561512,36.35704349,,2020
충남청,2020-12-31 16:36:36,충남청,종결요청,교통불편,남성,충청남도 아산시 둔포면 석곡리(둔포면) 1646,127.05791644,36.92719726,,2020
충남청,2020-12-31 16:34:27,충남청,종결요청,교통불편,불상,충청남도 태안군 안면읍 정당리(안면읍) 516-4,126.3553806,36.54523335,,2020
충남청,2020-12-31 17:01:02,충남청,종결요청,음주운전,남성,충청남도 예산군 고덕면 몽곡리(행정:고덕면) 667,126.719478,36.775228,,2020
